date,location,temperature_c,humidity_pct,rainfall_mm,co2_ppm,aqi,energy_kwh,water_liters,renewable_pct,extreme_weather_index,risk_level
2023-07-13,Mumbai,25.32,83.0,16.7,448.48,72.0,367.74,2940.87,22.71,11.63,Low
2023-07-14,Mumbai,24.46,69.8,5.02,458.31,85.2,356.67,2701.81,13.99,14.24,Low
2023-07-15,Chennai,29.07,66.79,7.76,465.26,112.1,453.26,2704.59,19.37,9.28,Moderate
2023-07-16,Hyderabad,27.31,73.59,1.27,460.53,103.1,350.16,2765.69,26.52,6.32,Low
2023-07-17,Bengaluru,28.85,56.52,1.77,458.02,101.3,509.86,3151.19,23.52,11.34,Moderate
2023-07-18,Mumbai,26.32,67.61,3.05,450.23,50.7,441.47,2911.36,10.73,18.45,Low
2023-07-19,Delhi,24.23,66.42,2.86,455.79,75.8,484.48,2896.54,18.29,1.51,Low
2023-07-20,Hyderabad,25.61,75.43,0.69,450.36,87.6,369.79,2641.3,17.01,18.91,Low
2023-07-21,Hyderabad,25.69,73.71,5.22,455.88,79.0,392.83,2875.54,22.04,9.95,Low
2023-07-22,Delhi,24.59,61.49,6.68,445.37,77.4,428.84,2608.56,9.26,6.04,Low
2023-07-23,Delhi,26.12,66.6,1.19,450.34,86.0,403.23,2607.98,23.46,0.0,Low
2023-07-24,Hyderabad,26.39,75.24,0.93,451.93,90.3,400.03,3043.76,20.44,17.33,Low
2023-07-25,Mumbai,27.58,64.01,2.21,447.73,108.4,389.04,3018.66,11.17,2.19,Low
2023-07-26,Hyderabad,22.71,78.44,2.46,456.52,80.1,334.44,2997.19,15.15,15.16,Low
2023-07-27,Chennai,26.17,77.72,2.11,465.8,83.5,373.2,2922.65,16.94,13.87,Low
2023-07-28,Bengaluru,26.34,71.65,2.04,455.33,90.6,494.23,2869.54,19.67,12.95,Low
2023-07-29,Bengaluru,27.87,76.69,1.71,445.0,93.0,412.48,2756.52,18.63,7.21,Low
2023-07-30,Bengaluru,26.85,77.12,1.8,461.24,95.3,410.27,3029.01,22.97,2.34,Low
2023-07-31,Chennai,28.04,76.13,7.9,446.92,93.0,390.45,2942.32,16.21,14.45,Low
2023-08-01,Hyderabad,22.52,67.13,1.37,451.21,95.8,359.67,2683.19,22.06,12.41,Low
2023-08-02,Bengaluru,27.51,77.21,3.52,463.87,92.0,415.85,2852.75,13.58,11.82,Moderate
2023-08-03,Bengaluru,25.71,71.12,8.41,459.78,76.0,382.58,3316.7,15.4,6.15,Low
2023-08-04,Delhi,26.21,72.72,0.97,455.41,74.5,415.38,3028.85,13.69,12.77,Low
2023-08-05,Chennai,26.16,68.24,1.76,458.47,99.8,362.69,3027.5,12.53,10.66,Low
2023-08-06,Mumbai,27.81,62.04,1.07,463.49,86.7,420.71,2928.96,14.15,0.28,Low
2023-08-07,Delhi,29.62,67.44,5.48,449.61,90.8,467.69,2830.35,21.55,6.98,Moderate
2023-08-08,Hyderabad,23.59,66.81,0.37,440.64,75.0,333.75,2785.87,25.73,6.77,Low
2023-08-09,Chennai,27.16,67.68,7.2,451.25,76.4,392.29,2949.74,10.15,13.52,Low
2023-08-10,Hyderabad,26.07,73.56,4.32,451.87,101.9,368.71,3068.92,25.0,10.44,Low
2023-08-11,Bengaluru,27.06,78.64,0.32,461.26,93.5,449.72,2876.84,17.87,17.24,Moderate
2023-08-12,Delhi,24.15,72.92,1.06,445.86,61.6,383.79,3134.86,15.05,13.87,Low
2023-08-13,Bengaluru,25.15,68.86,6.76,439.73,89.4,372.99,3037.33,17.05,5.22,Low
2023-08-14,Bengaluru,29.27,70.02,0.24,450.23,94.2,461.93,3165.16,14.39,0.0,Moderate
2023-08-15,Mumbai,23.34,57.11,6.27,445.93,97.6,333.04,2924.17,20.14,3.83,Low
2023-08-16,Bengaluru,26.71,69.89,3.45,451.2,86.3,433.5,2821.44,11.36,4.6,Low
2023-08-17,Mumbai,25.15,72.98,3.98,446.3,70.1,401.94,2911.95,19.03,8.11,Low
2023-08-18,Mumbai,24.2,66.99,3.96,472.12,107.0,364.83,2769.31,22.78,6.58,Low
2023-08-19,Chennai,26.09,77.04,5.13,444.62,80.3,437.82,2918.77,17.83,18.01,Low
2023-08-20,Delhi,24.42,75.9,1.37,458.42,65.6,381.78,2677.78,23.56,6.73,Low
2023-08-21,Bengaluru,22.39,64.21,0.44,454.24,62.2,376.8,2617.77,14.95,13.38,Low
2023-08-22,Chennai,26.96,67.15,5.9,450.86,87.8,351.88,2844.92,8.59,6.76,Low
2023-08-23,Hyderabad,25.91,67.66,1.44,437.82,77.5,349.63,2993.87,7.46,21.9,Low
2023-08-24,Bengaluru,25.79,70.89,3.78,458.32,91.3,387.17,3234.26,11.01,8.63,Low
2023-08-25,Chennai,26.17,69.67,3.72,446.95,50.7,438.16,2945.45,15.67,14.13,Low
2023-08-26,Chennai,20.21,74.45,4.58,454.05,80.3,365.97,2650.36,22.1,3.49,Low
2023-08-27,Delhi,23.0,71.76,2.83,442.88,86.7,475.06,2850.79,15.69,3.77,Low
2023-08-28,Chennai,23.99,75.82,3.3,449.47,79.6,404.25,3035.83,18.92,19.85,Low
2023-08-29,Chennai,30.26,71.5,7.73,460.36,67.3,481.76,3024.78,13.96,12.25,Moderate
2023-08-30,Chennai,22.68,77.35,10.28,464.1,95.7,377.53,2901.24,19.67,4.19,Low
2023-08-31,Mumbai,21.74,76.72,2.39,441.64,56.7,371.24,2783.61,16.77,10.48,Low
2023-09-01,Hyderabad,24.29,72.62,2.63,443.77,91.6,403.02,3005.56,15.62,8.97,Low
2023-09-02,Bengaluru,22.66,74.95,4.9,452.16,88.1,399.47,2642.91,11.3,11.87,Low
2023-09-03,Delhi,24.94,72.7,5.75,450.85,57.2,415.76,3035.27,16.05,5.16,Low
2023-09-04,Hyderabad,24.44,66.84,10.81,445.86,88.8,430.03,3028.06,22.45,24.3,Low
2023-09-05,Chennai,25.59,71.49,0.29,451.25,110.6,411.96,3134.96,18.2,10.17,Low
2023-09-06,Delhi,26.24,76.46,12.1,450.55,90.1,332.12,3071.03,12.42,8.24,Low
2023-09-07,Mumbai,22.83,84.37,2.68,457.25,89.2,341.06,2937.16,13.01,7.99,Low
2023-09-08,Bengaluru,24.06,74.65,2.5,455.41,91.2,419.62,2941.67,9.17,8.78,Low
2023-09-09,Hyderabad,20.03,60.96,1.73,453.57,100.3,352.94,2742.43,28.67,6.41,Low
2023-09-10,Bengaluru,21.97,75.07,6.17,452.91,76.8,320.87,2986.49,18.6,15.02,Low
2023-09-11,Chennai,22.89,73.6,2.53,455.37,81.5,353.62,2961.62,19.82,15.29,Low
2023-09-12,Hyderabad,27.37,68.47,5.47,449.14,80.8,465.82,3072.87,15.0,15.05,Low
2023-09-13,Delhi,25.97,64.29,4.96,465.37,76.6,343.92,2727.71,15.68,11.36,Low
2023-09-14,Mumbai,27.72,71.51,3.93,448.48,84.9,374.84,2957.23,19.11,11.34,Low
2023-09-15,Chennai,25.18,72.45,6.04,458.73,80.9,436.76,2835.44,17.51,14.06,Low
2023-09-16,Hyderabad,27.16,70.93,6.39,444.06,74.3,492.24,2835.73,16.05,8.06,Low
2023-09-17,Bengaluru,27.17,63.94,0.78,453.2,92.5,333.7,2821.11,27.26,2.74,Low
2023-09-18,Mumbai,23.51,65.21,5.61,463.92,98.0,348.25,2859.81,12.35,10.8,Low
2023-09-19,Bengaluru,24.85,68.43,1.02,464.34,91.9,374.9,3041.94,21.73,13.28,Low
2023-09-20,Mumbai,23.02,69.32,2.94,453.75,81.1,403.62,3017.53,14.78,14.09,Low
2023-09-21,Mumbai,23.03,69.66,11.06,461.94,91.5,310.72,3062.2,15.26,13.18,Low
2023-09-22,Bengaluru,21.92,70.03,0.53,447.19,98.7,415.72,3011.15,12.32,0.0,Low
2023-09-23,Delhi,23.05,69.35,12.15,457.46,93.8,379.38,2968.26,21.81,5.69,Low
2023-09-24,Mumbai,24.73,72.21,3.15,452.44,90.1,351.56,2849.03,25.92,16.18,Low
2023-09-25,Bengaluru,21.43,77.56,0.32,460.1,64.7,333.24,2911.29,20.45,15.23,Low
2023-09-26,Mumbai,23.52,58.73,6.99,457.67,93.6,362.39,2771.23,18.97,18.43,Low
2023-09-27,Chennai,26.0,77.22,0.91,447.5,100.6,477.2,3073.75,21.46,15.45,Low
2023-09-28,Bengaluru,22.88,79.8,5.3,448.04,61.4,323.64,3048.16,27.72,7.71,Low
2023-09-29,Hyderabad,24.8,79.13,17.8,449.06,90.1,436.31,2843.62,20.97,17.67,Low
2023-09-30,Chennai,23.92,75.23,0.63,447.41,63.1,354.3,3311.64,31.96,11.04,Low
2023-10-01,Delhi,22.31,69.9,4.42,464.97,95.6,417.55,2838.65,37.59,10.85,Low
2023-10-02,Chennai,22.82,67.4,1.2,452.36,100.3,345.22,2600.1,23.67,13.13,Low
2023-10-03,Hyderabad,19.8,77.06,3.6,449.69,57.8,377.34,3159.55,21.51,16.73,Low
2023-10-04,Chennai,24.18,70.96,2.89,453.62,84.9,397.97,2506.58,26.62,10.47,Low
2023-10-05,Hyderabad,22.68,66.18,4.08,449.87,71.7,288.99,3045.0,18.16,9.49,Low
2023-10-06,Mumbai,23.62,72.6,2.8,466.27,111.1,389.62,2658.18,20.1,11.72,Low
2023-10-07,Bengaluru,21.54,75.02,11.97,447.58,99.0,382.89,2809.85,20.78,4.82,Low
2023-10-08,Mumbai,22.82,69.49,3.12,441.35,50.9,363.84,2455.83,27.52,13.91,Low
2023-10-09,Chennai,23.61,78.97,3.07,449.01,83.9,334.89,2864.86,24.34,20.1,Low
2023-10-10,Hyderabad,24.08,68.38,1.42,443.92,97.4,380.33,3010.37,24.78,10.95,Low
2023-10-11,Mumbai,22.35,73.73,1.41,445.12,66.6,406.06,2779.61,16.88,8.06,Low
2023-10-12,Mumbai,24.56,69.68,11.1,450.12,79.9,386.52,3134.06,25.68,12.87,Low
2023-10-13,Chennai,22.61,66.06,0.38,443.85,50.5,415.52,3091.49,26.53,7.15,Low
2023-10-14,Delhi,26.26,77.68,1.2,447.67,69.5,430.75,3157.68,23.44,7.63,Low
2023-10-15,Mumbai,24.26,71.69,1.54,447.72,64.2,394.4,2997.37,18.08,3.64,Low
2023-10-16,Chennai,25.44,59.4,4.27,450.3,108.3,369.87,2831.41,22.02,11.9,Low
2023-10-17,Chennai,22.93,67.97,4.59,451.72,92.2,297.4,2819.42,26.1,5.25,Low
2023-10-18,Mumbai,24.78,73.61,4.41,452.54,80.3,341.19,3210.51,38.73,13.71,Low
2023-10-19,Mumbai,21.69,84.4,0.38,444.69,97.4,350.14,2948.49,28.38,11.08,Low
2023-10-20,Chennai,22.97,65.55,8.04,450.38,63.8,351.23,2826.83,23.08,12.67,Low
2023-10-21,Hyderabad,24.97,69.47,3.03,456.75,79.8,354.15,2842.91,20.9,11.16,Low
2023-10-22,Delhi,23.61,64.57,3.93,448.66,59.8,384.95,2723.38,29.99,2.68,Low
2023-10-23,Hyderabad,24.04,67.76,2.24,461.32,98.5,379.84,3139.53,11.71,14.44,Low
2023-10-24,Chennai,24.46,76.65,5.14,454.15,79.6,401.09,3015.32,20.03,11.67,Low
2023-10-25,Hyderabad,23.88,67.99,2.97,451.7,79.7,320.01,2748.09,24.91,5.85,Low
2023-10-26,Bengaluru,24.89,85.79,2.46,454.32,104.9,398.3,3124.03,17.8,16.74,Low
2023-10-27,Bengaluru,26.34,73.32,7.58,440.03,56.5,448.21,2920.41,14.75,13.02,Low
2023-10-28,Hyderabad,23.12,85.75,8.15,442.86,89.9,407.43,3099.7,28.61,18.25,Low
2023-10-29,Delhi,21.82,75.81,8.26,436.98,74.1,335.28,2926.05,22.62,12.55,Low
2023-10-30,Hyderabad,25.65,65.26,10.16,463.91,88.2,404.49,2864.95,25.76,2.54,Low
2023-10-31,Bengaluru,25.47,68.58,6.57,451.11,71.0,390.4,2749.37,24.07,13.02,Low
2023-11-01,Bengaluru,25.93,74.58,3.23,447.48,105.2,396.73,2791.74,22.05,3.98,Low
2023-11-02,Chennai,25.33,63.38,0.82,472.37,83.4,446.24,2697.06,27.2,17.61,Low
2023-11-03,Bengaluru,22.6,71.5,6.61,453.46,84.2,385.09,2943.08,19.9,15.95,Low
2023-11-04,Bengaluru,24.26,70.46,2.57,460.14,86.1,379.7,2914.59,25.15,3.82,Low
2023-11-05,Hyderabad,22.97,73.79,2.45,451.14,92.3,341.46,2968.76,21.73,9.83,Low
2023-11-06,Chennai,23.43,70.42,1.69,447.94,68.6,297.78,2738.4,19.96,7.17,Low
2023-11-07,Delhi,23.36,76.8,5.35,446.85,83.0,369.78,3187.07,27.18,10.85,Low
2023-11-08,Mumbai,21.64,65.79,3.7,450.09,115.5,312.88,2543.86,19.88,9.11,Low
2023-11-09,Hyderabad,24.57,74.71,0.62,464.34,92.1,417.46,2953.51,20.77,3.37,Low
2023-11-10,Bengaluru,25.79,74.83,10.56,453.5,64.4,366.31,2977.13,28.82,16.32,Low
2023-11-11,Bengaluru,28.81,78.41,1.14,459.13,98.9,420.67,3358.82,21.91,7.35,Moderate
2023-11-12,Bengaluru,22.12,59.28,3.44,453.06,87.9,334.48,2839.82,28.11,7.48,Low
2023-11-13,Delhi,25.56,68.39,0.88,450.55,71.1,450.09,2737.61,25.49,8.63,Low
2023-11-14,Hyderabad,25.91,68.24,5.53,450.66,115.5,382.47,2728.05,35.5,8.52,Low
2023-11-15,Chennai,23.69,66.45,1.06,461.03,110.7,406.78,2716.7,28.04,4.62,Low
2023-11-16,Chennai,22.32,73.33,8.37,441.14,100.0,436.74,2885.64,33.25,9.64,Low
2023-11-17,Hyderabad,25.45,58.82,10.35,458.94,75.0,417.31,2910.32,35.11,17.12,Low
2023-11-18,Delhi,23.54,74.33,3.21,465.48,59.4,425.47,3132.7,27.38,4.21,Low
2023-11-19,Bengaluru,26.1,75.69,0.64,460.64,98.5,388.53,3258.84,31.01,10.06,Low
2023-11-20,Mumbai,27.01,71.78,4.05,450.26,80.3,420.16,2812.17,33.51,9.36,Low
2023-11-21,Mumbai,23.68,73.37,4.02,452.2,82.5,385.32,3197.02,31.09,4.02,Low
2023-11-22,Hyderabad,25.99,62.46,2.24,449.25,63.0,423.08,2983.47,27.03,11.36,Low
2023-11-23,Hyderabad,23.62,72.8,3.84,461.32,85.5,364.61,3288.2,24.35,6.67,Low
2023-11-24,Bengaluru,26.21,76.48,11.54,448.68,92.3,457.94,3314.53,22.25,12.32,Low
2023-11-25,Delhi,22.22,69.76,3.2,455.6,106.6,393.15,3212.11,26.28,1.27,Low
2023-11-26,Mumbai,21.9,69.01,2.71,457.79,87.3,358.99,2898.67,19.84,9.06,Low
2023-11-27,Chennai,27.98,68.67,2.36,444.69,78.8,387.0,3006.33,24.92,14.69,Low
2023-11-28,Chennai,27.35,62.07,1.98,451.22,88.0,386.51,2918.41,27.27,12.96,Low
2023-11-29,Chennai,25.02,61.25,1.34,463.53,127.7,315.11,2721.16,36.29,4.32,Low
2023-11-30,Mumbai,27.54,61.57,2.61,466.01,101.5,468.24,3074.21,29.82,13.68,Moderate
2023-12-01,Bengaluru,25.66,65.2,2.57,456.92,78.2,455.78,2819.29,25.88,5.64,Low
2023-12-02,Hyderabad,26.14,80.58,8.36,457.99,50.0,434.29,3188.79,28.48,8.6,Low
2023-12-03,Bengaluru,25.73,82.89,5.38,451.34,109.7,491.35,3181.53,27.11,15.29,Low
2023-12-04,Mumbai,20.85,76.01,2.45,457.82,91.3,289.65,2672.38,24.39,6.95,Low
2023-12-05,Mumbai,26.72,77.74,1.16,466.35,112.3,366.61,2678.84,25.27,9.48,Low
2023-12-06,Hyderabad,25.29,70.52,2.97,462.83,102.2,383.3,3165.67,24.91,13.2,Low
2023-12-07,Bengaluru,25.77,63.03,6.92,493.9611556971068,142.79441914256483,664.0898231262704,2754.62,25.37,9.45,Low
2023-12-08,Mumbai,29.3,69.22,6.0,459.06,87.7,435.57,3179.43,30.18,19.66,Moderate
2023-12-09,Chennai,25.81,63.88,14.81,444.96,95.5,401.56,2873.44,31.95,8.26,Low
2023-12-10,Bengaluru,25.47,61.24,2.6,448.11,62.5,420.79,2912.81,37.47,8.07,Low
2023-12-11,Mumbai,26.84,68.52,4.06,454.51,77.1,456.22,3109.41,35.39,8.71,Low
2023-12-12,Chennai,29.05,62.93,3.96,454.05,102.4,425.43,2967.61,32.87,23.16,Moderate
2023-12-13,Hyderabad,27.58,62.28,3.3,459.6,78.4,463.1,2799.3,34.4,13.2,Moderate
2023-12-14,Delhi,26.75,67.22,13.6,449.32,86.9,405.18,2856.0,34.5,16.26,Low
2023-12-15,Hyderabad,25.98,68.66,2.36,464.09,99.1,418.95,3013.55,30.32,13.28,Low
2023-12-16,Mumbai,25.48,71.18,1.52,464.12,88.7,379.23,2846.63,28.75,12.51,Low
2023-12-17,Delhi,23.62,73.43,8.77,460.11,88.5,379.14,2560.41,24.78,12.61,Low
2023-12-18,Bengaluru,25.91,72.52,6.33,455.45,73.3,391.48,2828.92,28.08,15.85,Low
2023-12-19,Bengaluru,25.93,60.64,8.02,456.87,94.9,412.07,2946.07,23.3,8.28,Low
2023-12-20,Mumbai,28.89,67.1,13.34,473.94,102.9,449.02,3337.73,28.76,15.18,Moderate
2023-12-21,Hyderabad,28.81,69.05,5.47,458.05,72.9,439.68,3054.6,38.32,10.41,Moderate
2023-12-22,Mumbai,26.25,70.14,5.97,460.86,86.0,381.3,3081.3,28.7,20.61,Low
2023-12-23,Bengaluru,30.16,63.8,0.17,462.29,94.2,388.8,2939.1,34.43,16.86,Moderate
2023-12-24,Chennai,26.58,82.38,9.47,461.59,65.8,422.39,2874.6,32.91,9.0,Low
2023-12-25,Hyderabad,25.61,72.61,0.75,460.06,116.3,360.52,2735.78,35.03,10.73,Low
2023-12-26,Delhi,30.61,64.04,6.17,470.32,132.0,449.54,3413.35,35.18,18.6,Moderate
2023-12-27,Mumbai,25.51,78.01,5.06,455.16,90.1,379.71,2825.68,30.8,8.02,Low
2023-12-28,Mumbai,26.07,82.61,10.23,452.93,112.2,372.77,3308.28,23.84,0.0,Low
2023-12-29,Mumbai,27.6,67.4,2.74,462.27,97.5,487.09,3139.07,23.45,12.9,Moderate
2023-12-30,Delhi,28.64,75.11,9.66,461.15,90.0,429.31,2866.17,33.73,12.88,Moderate
2023-12-31,Chennai,25.76,62.86,3.12,457.95,93.4,372.73,2982.17,31.42,16.67,Low
2024-01-01,Bengaluru,28.56,68.67,4.02,468.02,82.2,450.08,2982.41,30.47,11.96,Moderate
2024-01-02,Delhi,27.98,68.66,5.48,457.12,76.1,417.91,2599.84,32.38,15.26,Low
2024-01-03,Delhi,24.96,80.78,6.7,459.5,89.2,462.09,2922.89,32.51,5.91,Low
2024-01-04,Hyderabad,27.87,71.73,1.62,472.49,100.1,477.37,3019.47,35.26,10.63,Moderate
2024-01-05,Mumbai,23.51,75.42,5.0,465.28,93.7,354.18,2695.32,32.04,15.89,Low
2024-01-06,Bengaluru,28.12,65.68,2.64,457.88,92.0,383.58,2978.97,25.76,10.74,Moderate
2024-01-07,Hyderabad,29.88,77.93,4.96,469.83,76.6,450.58,3015.99,33.47,10.22,Moderate
2024-01-08,Delhi,29.01,70.27,8.43,469.56,82.6,395.86,3317.26,36.56,20.69,Moderate
2024-01-09,Mumbai,29.77,61.82,1.23,458.42,104.4,446.7,2957.91,38.8,20.59,Moderate
2024-01-10,Mumbai,30.52,72.99,8.2,453.45,77.2,446.9,2970.81,30.48,9.15,Moderate
2024-01-11,Mumbai,29.87,63.76,0.42,466.07,88.9,449.36,3464.76,39.82,4.57,Moderate
2024-01-12,Delhi,30.26,71.37,1.77,473.72,98.8,465.58,3104.89,34.49,10.96,Moderate
2024-01-13,Delhi,28.01,77.15,9.37,452.97,82.1,440.47,3227.37,33.66,23.73,Moderate
2024-01-14,Hyderabad,27.69,68.77,4.37,461.28,105.2,473.15,3008.81,35.44,7.33,Moderate
2024-01-15,Hyderabad,28.1,78.19,4.4,457.06,88.1,395.5,3115.58,26.0,10.23,Moderate
2024-01-16,Hyderabad,27.68,73.72,4.93,461.94,78.5,387.25,2741.17,35.05,3.81,Low
2024-01-17,Mumbai,27.3,66.32,6.4,461.43,92.2,359.61,2975.67,31.68,5.69,Low
2024-01-18,Delhi,29.63,64.48,7.02,466.64,104.4,421.9,3044.65,37.01,18.6,Moderate
2024-01-19,Delhi,28.61,69.63,1.43,469.37,104.2,408.65,3042.22,35.09,5.03,Moderate
2024-01-20,Hyderabad,30.22,64.5,6.99,454.4,81.0,458.34,2832.69,28.41,12.82,Moderate
2024-01-21,Delhi,31.5,68.74,7.72,456.32,91.5,463.32,3060.15,35.29,11.93,Moderate
2024-01-22,Mumbai,29.34,62.5,12.48,454.47,77.6,463.56,2902.07,30.56,6.94,Moderate
2024-01-23,Chennai,31.08,69.91,8.73,465.23,89.6,444.45,3316.44,29.61,22.92,Moderate
2024-01-24,Hyderabad,29.43,68.82,5.63,458.37,102.1,423.78,2745.02,40.4,13.21,Moderate
2024-01-25,Hyderabad,29.17,68.35,6.43,472.47,101.6,374.77,3158.25,35.42,3.71,Moderate
2024-01-26,Hyderabad,31.5,66.34,22.61,467.84,104.2,497.81,3093.18,37.2,18.57,Moderate
2024-01-27,Chennai,31.76,66.93,0.78,466.88,94.0,436.34,3085.38,27.83,16.2,Moderate
2024-01-28,Delhi,30.03,66.85,0.16,478.38,75.6,462.02,2994.73,37.66,2.44,Moderate
2024-01-29,Delhi,31.32,65.24,1.37,471.36,103.8,467.23,2907.23,36.36,12.78,Moderate
2024-01-30,Chennai,29.63,71.52,6.62,461.97,80.8,404.27,3295.87,34.51,7.9,Moderate
2024-01-31,Hyderabad,30.92,75.43,4.78,471.41,99.7,498.69,2921.29,30.28,7.23,Moderate
2024-02-01,Bengaluru,30.21,66.53,7.93,469.03,117.7,432.56,3344.5,37.74,12.17,Moderate
2024-02-02,Delhi,31.25,72.76,8.4,465.9,122.4,464.18,3084.56,22.83,14.61,Moderate
2024-02-03,Chennai,29.55,71.7,5.37,467.41,96.2,425.15,3168.75,30.84,19.31,Moderate
2024-02-04,Delhi,30.38,70.92,7.93,461.97,100.8,490.31,2956.43,33.36,0.0,Moderate
2024-02-05,Bengaluru,29.74,68.37,2.1,481.6,104.7,456.06,2964.41,28.25,13.09,Moderate
2024-02-06,Chennai,31.21,65.92,1.79,474.97,95.8,507.04,2842.24,34.49,14.14,Moderate
2024-02-07,Delhi,27.75,67.59,5.46,452.87,87.5,354.25,3023.65,30.53,6.04,Low
2024-02-08,Mumbai,29.55,68.17,5.96,479.16,104.1,424.09,3073.77,40.18,21.19,Moderate
2024-02-09,Chennai,28.33,82.36,23.44,471.83,108.6,360.21,3383.09,31.75,12.34,Moderate
2024-02-10,Mumbai,29.45,67.87,0.45,485.75,94.2,433.25,2966.46,39.62,14.76,Moderate
2024-02-11,Bengaluru,34.18,72.79,7.18,465.34,85.0,536.5,3531.09,31.11,27.61,Moderate
2024-02-12,Hyderabad,28.1,63.1,11.15,472.61,78.2,371.89,3060.59,26.33,10.45,Moderate
2024-02-13,Chennai,32.34,63.59,3.09,469.74,87.3,486.06,3182.66,35.29,22.72,Moderate
2024-02-14,Delhi,33.64,70.33,1.73,536.4690566901736,185.6327933698978,851.5178597606524,2996.64,30.33,26.12,Moderate
2024-02-15,Hyderabad,27.92,66.29,5.71,468.85,98.3,444.38,3362.67,37.01,9.37,Moderate
2024-02-16,Bengaluru,34.13,69.6,4.84,472.48,93.3,457.02,3170.94,22.11,31.24,Moderate
2024-02-17,Bengaluru,29.48,72.17,9.71,468.81,109.5,478.6,3115.29,30.53,15.61,Moderate
2024-02-18,Hyderabad,31.85,57.99,11.43,464.7,78.3,467.94,2830.64,28.49,18.49,Moderate
2024-02-19,Hyderabad,29.63,78.75,10.85,526.4052757098448,139.6326538105556,913.3346002708206,3246.36,32.67,16.16,Moderate
2024-02-20,Hyderabad,33.08,71.84,7.73,478.38,102.6,528.62,3041.82,21.62,25.53,Moderate
2024-02-21,Delhi,29.64,70.26,4.35,471.74,123.9,401.6,2987.04,30.43,13.77,Moderate
2024-02-22,Chennai,31.73,62.12,10.87,475.75,85.4,519.05,2970.33,37.02,19.76,Moderate
2024-02-23,Mumbai,30.97,70.6,9.88,472.76,88.3,415.74,2844.55,29.41,8.56,Moderate
2024-02-24,Delhi,31.38,73.75,5.08,507.64892666446656,184.7795590516646,861.1415743429982,3328.81,31.62,15.5,Moderate
2024-02-25,Chennai,26.79,76.06,2.91,464.45,54.6,444.3,3227.1,41.28,8.16,Low
2024-02-26,Bengaluru,30.57,77.34,0.11,469.11,96.1,444.42,2907.7,26.73,2.99,Moderate
2024-02-27,Chennai,30.41,63.1,0.63,471.68,76.1,408.37,3133.68,32.39,15.07,Moderate
2024-02-28,Bengaluru,32.29,66.4,14.47,471.36,86.9,392.86,3036.39,33.6,18.33,Moderate
2024-02-29,Hyderabad,29.23,76.72,2.76,467.87,85.0,445.14,3191.27,39.85,8.92,Moderate
2024-03-01,Chennai,32.69,62.17,4.53,458.24,77.1,488.65,3718.79,41.47,21.65,Moderate
2024-03-02,Delhi,26.06,63.81,10.97,465.67,82.1,456.3,3102.42,31.41,0.5,Low
2024-03-03,Hyderabad,27.29,75.58,0.19,475.22,91.8,448.87,3123.38,24.15,0.4,Moderate
2024-03-04,Delhi,30.77,56.95,12.05,465.71,83.8,472.46,3383.27,40.44,8.13,Moderate
2024-03-05,Delhi,29.9,61.79,2.34,460.58,46.0,455.48,2725.71,38.7,6.26,Moderate
2024-03-06,Chennai,32.54,70.75,8.37,465.94,87.1,417.41,3179.74,30.93,29.18,Moderate
2024-03-07,Chennai,31.43,58.28,5.53,467.15,94.9,467.08,3347.59,34.69,8.43,Moderate
2024-03-08,Delhi,33.7,72.62,3.58,469.98,87.2,509.9,3387.08,25.9,38.96,Moderate
2024-03-09,Delhi,29.47,58.75,13.9,465.36,97.1,424.58,2921.02,31.3,6.84,Moderate
2024-03-10,Hyderabad,32.25,58.54,13.2,461.68,92.9,491.17,3272.33,35.28,25.62,Moderate
2024-03-11,Delhi,33.21,64.4,1.99,466.95,90.3,451.47,2904.55,28.65,32.74,Moderate
2024-03-12,Delhi,33.05,63.5,0.52,471.13,95.6,462.36,3419.34,35.14,25.93,Moderate
2024-03-13,Hyderabad,33.51,75.35,0.01,473.87,82.6,461.04,3051.66,31.64,37.65,Moderate
2024-03-14,Chennai,34.89,64.0,16.55,463.97,114.2,504.34,3120.32,27.88,49.86,High
2024-03-15,Chennai,33.57,59.43,2.37,465.75,105.0,522.84,3136.05,22.08,40.04,Moderate
2024-03-16,Bengaluru,28.37,64.55,9.12,463.07,84.0,425.16,2966.45,35.21,18.67,Moderate
2024-03-17,Hyderabad,31.66,65.86,16.17,471.19,79.3,465.01,3214.7,25.17,15.95,Moderate
2024-03-18,Mumbai,31.67,65.79,1.18,470.73,117.2,469.26,2975.83,40.93,14.95,Moderate
2024-03-19,Chennai,32.61,65.54,2.58,461.41,105.9,466.57,3084.32,33.59,20.28,Moderate
2024-03-20,Chennai,28.79,80.06,9.1,468.9,73.7,489.04,3156.13,30.58,10.92,Moderate
2024-03-21,Delhi,29.87,73.84,11.18,459.84,113.1,466.61,2833.08,23.2,11.18,Moderate
2024-03-22,Hyderabad,31.86,74.57,0.84,457.42,86.9,470.93,2974.63,37.46,22.25,Moderate
2024-03-23,Delhi,32.99,59.41,0.99,462.45,96.3,485.43,3123.59,34.03,23.29,Moderate
2024-03-24,Mumbai,30.72,72.74,5.7,463.98,109.1,505.44,3264.99,29.07,4.09,Moderate
2024-03-25,Mumbai,34.28,71.39,11.98,486.32,83.3,531.98,3400.32,29.84,37.96,High
2024-03-26,Hyderabad,35.3,59.68,13.32,483.34,79.3,532.19,3121.57,35.26,45.91,High
